"gender","age","edu","t_org","sd","X","M","W","Y","MW","XW","XM"
1,-15.4402654867257,1.17477876106195,-0.376106194690265,4.1,1.10785398230089,0.420907079646017,0.43173198482933,1.16666666666667,0.181719048924292,0.478295998679839,0.466303584364476
0,-10.4402654867257,-0.825221238938053,-0.376106194690265,3.1,0.732853982300885,0.920907079646017,0.574589127686473,1.16666666666667,0.529143195574102,0.421089930411823,0.674890420647662
1,14.5597345132743,-0.825221238938053,-0.376106194690265,3.6,-1.01714601769911,0.170907079646017,0.288874841972187,3,0.0493707556246713,-0.293827895125471,-0.173837455458532
1,7.55973451327434,-0.825221238938053,2.62389380530973,3.5,0.232853982300885,0.420907079646017,0.860303413400758,2,0.362107797344014,0.200325075797411,0.098009889674211
1,14.5597345132743,-0.825221238938053,2.62389380530973,4.5,-1.01714601769911,-0.0790929203539825,0.717446270543616,1.66666666666667,-0.056744920734368,-0.729747616996521,0.0804490489662466
1,0.559734513274336,0.174778761061947,0.623893805309735,2.7,0.857853982300885,0.170907079646017,-0.282553729456385,1.83333333333333,-0.0482904327444816,-0.242389842028126,0.146613318877751
1,-4.44026548672566,-0.825221238938053,-1.37610619469027,2.4,-1.26714601769911,-1.07909292035398,1.28887484197219,2.5,-1.39081571719454,-1.63319262331763,1.36736829675386
1,-9.44026548672566,0.174778761061947,1.62389380530973,3.8,-1.76714601769911,-0.0790929203539825,0.43173198482933,1.33333333333333,-0.034146943490373,-0.762933457704486,0.139768739231733
1,-19.4402654867257,1.17477876106195,-1.37610619469027,4.7,-1.26714601769911,0.670907079646017,0.860303413400758,1,0.577183650694203,-1.09013004430373,-0.850137234219594
0,-13.4402654867257,-0.825221238938053,-0.376106194690265,2.8,-1.01714601769911,1.42090707964602,1.0031605562579,4.16666666666667,1.42539793640849,-1.02036076491055,-1.44526997758243
1,-24.4402654867257,-1.82522123893805,-1.37610619469027,3.2,0.482853982300885,-0.579092920353983,0.288874841972187,2.33333333333333,-0.167285375854469,0.139484367832809,-0.27961732271517
0,9.55973451327434,-1.82522123893805,2.62389380530973,4.7,1.60785398230089,-2.32909292035398,0.860303413400758,1.5,-2.00372658950807,1.38324226922345,-3.74484132713995
1,10.5597345132743,0.174778761061947,-0.376106194690265,3.1,-0.517146017699115,-0.329092920353983,1.28887484197219,2,-0.424159585715405,-0.666536491838493,0.170189093214034
1,4.55973451327434,-0.825221238938053,1.62389380530973,2.5,0.107853982300885,0.420907079646017,-0.139696586599241,3,-0.0587992823020037,-0.0150668331785686,0.0453965047184588
1,-22.4402654867257,1.17477876106195,-1.37610619469027,3.8,0.357853982300885,0.920907079646017,-2.13969658659924,1.66666666666667,-1.97046173489366,-0.765698944430149,0.329550265780406
1,-0.440265486725664,-0.825221238938053,-1.37610619469027,3.4,0.857853982300885,1.17090707964602,0.717446270543616,2.5,0.840062917445152,0.615464140272759,1.00446730117864
0,16.5597345132743,-1.82522123893805,-2.37610619469027,3.9,-0.142146017699115,-0.0790929203539825,-0.139696586599241,1,0.011049010997617,0.0198573134712417,0.0112427436565119
1,-7.44026548672566,1.17477876106195,0.623893805309735,3.5,-0.267146017699115,-0.329092920353983,0.146017699115044,1.83333333333333,-0.048053391025139,-0.0390080468321716,0.0879158631255384
1,-11.4402654867257,1.17477876106195,1.62389380530973,3.2,0.857853982300885,1.17090707964602,0.43173198482933,2.5,0.50551803754629,0.370363002472506,1.00446730117864
0,-10.4402654867257,0.174778761061947,-1.37610619469027,3.3,0.607853982300885,0.920907079646017,-0.996839443742099,1.66666666666667,-0.917996501012497,-0.605932825593234,0.55977703569191
0,-14.4402654867257,-0.825221238938053,1.62389380530973,3.4,0.232853982300885,-1.07909292035398,-0.282553729456385,2.33333333333333,0.304901729075999,-0.0657937611178861,-0.251271083777117
1,-18.4402654867257,2.17477876106195,-1.37610619469027,3.1,0.482853982300885,0.420907079646017,-0.425410872313527,1,-0.179058447915152,-0.20541133381068,0.203236659585715
0,-3.44026548672566,2.17477876106195,-0.376106194690265,3.9,-0.267146017699115,0.420907079646017,0.574589127686473,2,0.241848631730866,-0.153499197274649,-0.112443650148798
0,16.5597345132743,1.17477876106195,-0.376106194690265,3.7,-0.142146017699115,-0.329092920353983,0.146017699115044,2,-0.048053391025139,-0.0207558344427911,0.0467792480812906
1,-19.4402654867257,-0.825221238938053,-0.376106194690265,3.2,1.10785398230089,0.420907079646017,-0.711125158027813,2.5,-0.299317613528299,-0.787822838235459,0.466303584364476
1,9.55973451327434,-1.82522123893805,2.62389380530973,3.5,0.482853982300885,0.670907079646017,-1.13969658659924,1,-0.764630508597832,-0.550307035454169,0.323950155160937
0,4.55973451327434,2.17477876106195,-0.376106194690265,3.6,0.107853982300885,-0.0790929203539825,-0.425410872313527,1,0.0336469882416121,-0.0458822566931073,-0.00853048643198374
1,13.5597345132743,-1.82522123893805,2.62389380530973,3.8,-1.01714601769911,-2.32909292035398,-1.13969658659924,1.66666666666667,2.65445925119989,1.15923784444469,2.36902758878926
1,8.55973451327434,0.174778761061947,-2.37610619469027,3.1,-0.142146017699115,-0.829092920353983,0.146017699115044,1.66666666666667,-0.121062240582661,-0.0207558344427911,0.117852256930848
1,11.5597345132743,2.17477876106195,-1.37610619469027,4.5,-1.14214601769911,-0.579092920353983,0.288874841972187,1,-0.167285375854469,-0.329937250371994,0.661408672860052
0,-23.4402654867257,1.17477876106195,-1.37610619469027,3.3,1.48285398230089,0.920907079646017,-0.56826801517067,2.16666666666667,-0.523322038307061,-0.842658489310048,1.36557073038218
0,17.5597345132743,-0.825221238938053,-1.37610619469027,4.3,0.357853982300885,0.420907079646017,0.288874841972187,2.5,0.121589466117718,0.103375012586286,0.150623274629963
0,29.5597345132743,-1.82522123893805,0.623893805309735,3.5,-0.0171460176991149,0.920907079646017,1.28887484197219,1,1.18693396674983,-0.0220990708523991,-0.0157898890868509
0,-2.44026548672566,-1.82522123893805,1.62389380530973,2.3,0.732853982300885,1.67090707964602,-2.71112515802781,1,-4.5300382203551,-1.9868588685768,1.22453090737333
0,17.5597345132743,-1.82522123893805,0.623893805309735,3.3,-1.01714601769911,-1.32909292035398,-0.139696586599241,1.33333333333333,0.185669744246669,0.142091826745578,1.35188157109014
1,2.55973451327434,0.174778761061947,-2.37610619469027,3.9,1.73285398230089,0.920907079646017,-0.996839443742099,1,-0.917996501012497,-1.72737719980309,1.59579750029368
0,7.55973451327434,-1.82522123893805,-2.37610619469027,3.7,0.107853982300885,-1.07909292035398,-0.711125158027813,2.5,0.76737012351342,-0.0766976802076458,-0.116384468732869
0,-15.4402654867257,2.17477876106195,-0.376106194690265,3.7,-0.267146017699115,0.170907079646017,1.0031605562579,1.66666666666667,0.171447241086112,-0.267990347717127,-0.045657145724019
1,-13.4402654867257,1.17477876106195,1.62389380530973,3.1,0.357853982300885,1.42090707964602,0.717446270543616,1.16666666666667,1.01942448508106,0.256741005000951,0.508477256930848
1,0.559734513274336,1.17477876106195,1.62389380530973,3.5,-0.767146017699115,1.42090707964602,0.00316055625790135,1.33333333333333,0.00449085676247155,-0.00242460814696304,-1.09004320767092
1,-9.44026548672566,-0.825221238938053,-1.37610619469027,2.7,0.607853982300885,-2.32909292035398,0.43173198482933,1.66666666666667,-1.00554390935637,0.262430006265174,-1.41574840678597
0,-18.4402654867257,1.17477876106195,-1.37610619469027,5,2.23285398230089,1.67090707964602,1.28887484197219,1.66666666666667,2.15359009822897,2.87786932358502,3.73089152684235
1,19.5597345132743,-0.825221238938053,0.623893805309735,3.2,-1.51714601769911,0.420907079646017,0.288874841972187,3.5,0.121589466117718,-0.438265316111565,-0.63857749970632
1,1.55973451327434,1.17477876106195,2.62389380530973,4.8,-0.267146017699115,-1.07909292035398,1.14601769911504,1,-1.2366595857154,-0.306154064531286,0.288275376399875
1,-15.4402654867257,1.17477876106195,-1.37610619469027,2.7,1.23285398230089,-0.0790929203539825,0.574589127686473,1.33333333333333,-0.0454459321123705,0.708384494255059,-0.0975100218302141
1,10.5597345132743,1.17477876106195,-1.37610619469027,3.5,-0.767146017699115,0.420907079646017,0.717446270543616,1,0.30197821453744,-0.550386049360617,-0.322897189971806
0,0.559734513274336,1.17477876106195,1.62389380530973,3.1,1.35785398230089,0.670907079646017,-1.9968394437421,3.83333333333333,-1.33969371972299,-2.71141639070069,0.910993849851202
0,-3.44026548672566,2.17477876106195,-1.37610619469027,2.7,1.35785398230089,0.920907079646017,0.43173198482933,1.66666666666667,0.397585041338957,0.586228994887171,1.25045734542642
1,-6.44026548672566,-0.825221238938053,-0.376106194690265,3.2,-1.64214601769911,0.670907079646017,0.288874841972187,3,0.193808176610765,-0.474374671358088,-1.10172738908685
1,-15.4402654867257,0.174778761061947,-1.37610619469027,3,0.357853982300885,0.920907079646017,0.860303413400758,2,0.792259504044393,0.307863002472506,0.329550265780406
1,-2.44026548672566,1.17477876106195,-1.37610619469027,2.4,0.107853982300885,-0.579092920353983,0.717446270543616,1.66666666666667,-0.415468056006176,0.0773794373650471,-0.0624574775824263
1,18.5597345132743,-1.82522123893805,2.62389380530973,4.3,-1.14214601769911,1.67090707964602,0.00316055625790135,1.33333333333333,0.00528099582694689,-0.00360981674367604,-1.90841986696296
0,-19.4402654867257,0.174778761061947,-2.37610619469027,3.1,0.232853982300885,0.170907079646017,-0.711125158027813,3,-0.121536324021346,-0.165588324961122,0.0397963940989897
1,16.5597345132743,1.17477876106195,1.62389380530973,4,-0.267146017699115,-0.329092920353983,0.146017699115044,2.16666666666667,-0.048053391025139,-0.0390080468321716,0.0879158631255384
1,-10.4402654867257,-0.825221238938053,-1.37610619469027,3.4,1.10785398230089,1.67090707964602,0.43173198482933,4.33333333333333,0.721384029960955,0.478295998679839,1.85112106224058
1,18.5597345132743,-0.825221238938053,-0.376106194690265,4.3,-0.267146017699115,0.420907079646017,-0.139696586599241,1.33333333333333,-0.0587992823020037,0.0373193867961469,-0.112443650148798
1,-17.4402654867257,-0.825221238938053,0.623893805309735,3,0.107853982300885,-1.32909292035398,-0.139696586599241,2,0.185669744246669,-0.0150668331785686,-0.14334796430809
0,-15.4402654867257,-1.82522123893805,-0.376106194690265,3.7,0.607853982300885,-0.0790929203539825,0.00316055625790135,1.5,-0.000249977624380472,0.00192115670765132,-0.048076946608975
1,-7.44026548672566,1.17477876106195,-1.37610619469027,3.1,0.357853982300885,-0.0790929203539825,-0.139696586599241,2,0.011049010997617,-0.049990979828379,-0.0283037165204794
1,-27.4402654867257,-1.82522123893805,-1.37610619469027,5,2.23285398230089,-1.32909292035398,1.28887484197219,1.66666666666667,-1.71303442768759,2.87786932358502,-2.9676704200603
0,4.55973451327434,1.17477876106195,-1.37610619469027,4.6,-1.76714601769911,-1.32909292035398,1.28887484197219,1,-1.71303442768759,-2.27763004430373,2.34870126135563
1,-6.44026548672566,-1.82522123893805,-0.376106194690265,4.2,2.23285398230089,1.67090707964602,1.28887484197219,5,2.15359009822897,2.87786932358502,3.73089152684235
1,14.5597345132743,-0.825221238938053,2.62389380530973,4.5,-1.14214601769911,-1.57909292035398,0.574589127686473,1,-0.907329623642079,-0.656264684000313,1.80355469055917
0,2.55973451327434,-1.82522123893805,1.62389380530973,4.1,-1.01714601769911,-0.579092920353983,-0.139696586599241,2,0.0808973042972378,0.142091826745578,0.589022057815804
1,-0.440265486725664,-1.82522123893805,-0.376106194690265,4.3,-0.392146017699115,-1.82909292035398,0.43173198482933,2.16666666666667,-0.789677916941701,-0.169301978564157,0.717271504718459
0,24.5597345132743,1.17477876106195,2.62389380530973,4.6,-0.0171460176991149,-2.32909292035398,0.860303413400758,1,-2.00372658950807,-0.0147507775527784,0.0399346684352727
1,-7.44026548672566,-1.82522123893805,-2.37610619469027,3.6,0.732853982300885,0.170907079646017,-1.71112515802781,1,-0.292443403667364,-1.25400488627591,0.125249933921998
0,-12.4402654867257,-0.825221238938053,-1.37610619469027,4,0.107853982300885,0.170907079646017,-0.139696586599241,1,-0.0238751356521933,-0.0150668331785686,0.0184330091432375
1,13.5597345132743,1.17477876106195,2.62389380530973,3.4,-0.142146017699115,-0.579092920353983,0.43173198482933,1.33333333333333,-0.250012935905038,-0.061368982356824,0.0823157525060694
0,9.55973451327434,-1.82522123893805,-0.376106194690265,4.8,-1.26714601769911,-1.32909292035398,1.28887484197219,1,-1.71303442768759,-1.63319262331763,1.68415480117864
1,-4.44026548672566,-1.82522123893805,-2.37610619469027,4.1,0.107853982300885,-0.0790929203539825,0.288874841972187,2.33333333333333,-0.0228479548683755,0.0311563020932392,-0.00853048643198374
1,-11.4402654867257,1.17477876106195,-2.37610619469027,3.1,0.482853982300885,-0.329092920353983,-0.425410872313527,3,0.139999706319994,-0.20541133381068,-0.158903827139948
1,-11.4402654867257,0.174778761061947,-0.376106194690265,3.7,-1.01714601769911,1.67090707964602,-0.711125158027813,1.33333333333333,-1.18822406106307,0.723318122573644,-1.6995564820072
1,11.5597345132743,-0.825221238938053,-1.37610619469027,3.4,1.10785398230089,0.420907079646017,0.574589127686473,2.5,0.241848631730866,0.63656085329425,0.466303584364476
1,7.55973451327434,-1.82522123893805,0.623893805309735,3.7,0.732853982300885,-0.329092920353983,-2.28255372945638,1,0.751172272691676,-1.67277859044785,-0.241177057228444
0,-7.44026548672566,-0.825221238938053,-0.376106194690265,3.4,-1.01714601769911,0.670907079646017,1.28887484197219,2.66666666666667,0.864715256256782,-1.31097391282459,-0.68241046430809
1,6.55973451327434,-1.82522123893805,2.62389380530973,3.9,-0.892146017699115,-1.07909292035398,0.146017699115044,1,-0.157566665361422,-0.130269108779074,0.962708451621114
0,14.5597345132743,0.174778761061947,0.623893805309735,3.2,-0.0171460176991149,0.170907079646017,-0.996839443742099,3,-0.170366918205923,0.0170918267455779,-0.00293037581251466
0,-13.4402654867257,1.17477876106195,-1.37610619469027,3.7,-0.767146017699115,1.42090707964602,0.146017699115044,3.16666666666667,0.207477582426188,-0.112016896389694,-1.09004320767092
0,11.5597345132743,-1.82522123893805,1.62389380530973,3,-0.0171460176991149,0.170907079646017,0.288874841972187,1,0.0493707556246713,-0.00495305315328415,-0.00293037581251466
0,2.55973451327434,1.17477876106195,-2.37610619469027,2.5,-0.517146017699115,-0.329092920353983,-1.13969658659924,1.5,0.37506607800141,0.589389551145072,0.170189093214034
1,-2.44026548672566,1.17477876106195,0.623893805309735,3,-0.392146017699115,1.67090707964602,-0.56826801517067,1.66666666666667,-0.949523049685063,0.222844039134959,-0.655239557228444
1,-14.4402654867257,0.174778761061947,-0.376106194690265,3.4,0.982853982300885,0.420907079646017,-0.139696586599241,1.83333333333333,-0.0587992823020037,-0.137301346452905,0.413690199408724
1,-5.44026548672566,1.17477876106195,-1.37610619469027,2.4,1.23285398230089,0.670907079646017,1.0031605562579,2,0.673027519215063,1.23675048666972,0.82713046489545
1,-7.44026548672566,-1.82522123893805,-1.37610619469027,2.3,-0.517146017699115,0.920907079646017,-1.9968394437421,1.5,-1.83890358065851,1.03265756631574,-0.47624342890986
1,-26.4402654867257,0.174778761061947,-2.37610619469027,3.1,-0.642146017699115,-1.07909292035398,0.00316055625790135,3,-0.00341053388228182,-0.00202953861472537,0.692935221532618
1,6.55973451327434,0.174778761061947,0.623893805309735,3.6,-0.0171460176991149,-0.579092920353983,-0.139696586599241,2,0.0808973042972378,0.00239524014633654,0.00992913746182155
1,6.55973451327434,1.17477876106195,1.62389380530973,3.3,0.107853982300885,-0.579092920353983,0.00316055625790135,1.83333333333333,-0.00183025575333115,0.000340878578700643,-0.0624574775824263
1,7.55973451327434,0.174778761061947,-0.376106194690265,3.2,-0.267146017699115,-1.07909292035398,0.43173198482933,2,-0.465878928319703,-0.11533548046049,0.288275376399875
0,-9.44026548672566,2.17477876106195,0.623893805309735,3.9,0.357853982300885,-1.57909292035398,0.146017699115044,1,-0.230575514918944,0.052253015114731,-0.565084689971807
1,-3.44026548672566,-1.82522123893805,1.62389380530973,2.3,-0.642146017699115,-1.57909292035398,0.146017699115044,2.33333333333333,-0.230575514918944,-0.0937646840003132,1.01400823038218
0,7.55973451327434,1.17477876106195,-0.376106194690265,2.9,-0.0171460176991149,-1.07909292035398,0.43173198482933,1,-0.465878928319703,-0.00740248425315772,0.018502146311379
1,17.5597345132743,0.174778761061947,2.62389380530973,4.4,-0.267146017699115,-0.579092920353983,0.574589127686473,1.16666666666667,-0.332740495955607,-0.153499197274649,0.154702367550317
1,-16.4402654867257,1.17477876106195,-0.376106194690265,4.1,-1.14214601769911,-1.32909292035398,0.860303413400758,2,-1.14342317610731,-0.982592117628631,1.51801818613439
1,13.5597345132743,0.174778761061947,0.623893805309735,3.9,0.357853982300885,-0.329092920353983,-0.425410872313527,1.66666666666667,0.139999706319994,-0.152234974771489,-0.117767212095701
1,12.5597345132743,-0.825221238938053,-0.376106194690265,3.3,1.85785398230089,0.670907079646017,1.14601769911504,3,0.768871387735922,2.12913354608818,1.24644738967421
0,-4.44026548672566,1.17477876106195,2.62389380530973,2.8,-0.0171460176991149,0.170907079646017,-0.139696586599241,2.83333333333333,-0.0238751356521933,0.00239524014633654,-0.00293037581251466
1,11.5597345132743,0.174778761061947,-0.376106194690265,3.2,-0.767146017699115,0.170907079646017,0.288874841972187,2,0.0493707556246713,-0.221609184632424,-0.131110685547028
0,17.5597345132743,1.17477876106195,0.623893805309735,3.7,-0.0171460176991149,0.670907079646017,0.00316055625790135,1,0.00212043956904554,-5.4190953537025e-05,-0.0115033846620721
1,9.55973451327434,-0.825221238938053,-1.37610619469027,3.9,1.98285398230089,0.670907079646017,0.860303413400758,3.83333333333333,0.577183650694203,1.70585604924874,1.33031077462996
1,-4.44026548672566,-1.82522123893805,-0.376106194690265,3.5,-0.267146017699115,1.42090707964602,-2.42541087231353,1.33333333333333,-3.44628347952071,0.647938855822695,-0.379589667847913
0,2.55973451327434,-1.82522123893805,1.62389380530973,4.1,0.732853982300885,1.42090707964602,0.146017699115044,1,0.207477582426188,0.107009652282873,1.0413174117981
1,11.5597345132743,-1.82522123893805,-1.37610619469027,4.8,1.73285398230089,-2.32909292035398,1.28887484197219,1.33333333333333,-3.00190926965978,2.23343190259893,-4.0359779421842
1,-4.44026548672566,-1.82522123893805,-1.37610619469027,4,0.107853982300885,-1.32909292035398,0.146017699115044,1,-0.194071090140183,0.0157485903359699,-0.14334796430809
0,-21.4402654867257,0.174778761061947,-2.37610619469027,3.1,0.607853982300885,0.420907079646017,-2.56826801517067,2,-1.08100219001376,-1.56113194063748,0.255850044541468
1,-22.4402654867257,0.174778761061947,-2.37610619469027,3.1,0.357853982300885,-0.0790929203539825,-0.56826801517067,5,0.0449459768636096,-0.203356972243044,-0.0283037165204794
0,-6.44026548672566,0.174778761061947,-0.376106194690265,3.4,-0.767146017699115,0.670907079646017,1.0031605562579,1,0.673027519215063,-0.769570625846078,-0.514683694396585
1,10.5597345132743,1.17477876106195,-1.37610619469027,2.9,-0.267146017699115,0.420907079646017,-0.139696586599241,1.33333333333333,-0.0587992823020037,0.0373193867961469,-0.112443650148798
1,4.55973451327434,2.17477876106195,-0.376106194690265,3.7,-1.14214601769911,0.920907079646017,0.574589127686473,2,0.529143195574102,-0.656264684000313,-1.05181035368862
1,-0.440265486725664,1.17477876106195,0.623893805309735,2.9,0.482853982300885,0.420907079646017,0.574589127686473,1.16666666666667,0.241848631730866,0.277442648490205,0.203236659585715
1,12.5597345132743,-0.825221238938053,0.623893805309735,4,-0.517146017699115,-0.829092920353983,0.00316055625790135,1.33333333333333,-0.00262039481780648,-0.0016344690824877,0.428762102063592
0,18.5597345132743,-0.825221238938053,0.623893805309735,2.3,0.607853982300885,0.420907079646017,-0.853982300884956,1,-0.359447196334873,-0.519096542407393,0.255850044541468
1,19.5597345132743,1.17477876106195,0.623893805309735,4.5,1.48285398230089,1.67090707964602,0.43173198482933,3,0.721384029960955,0.640195492990838,2.47771121710784
0,0.559734513274336,-0.825221238938053,2.62389380530973,2.5,0.107853982300885,0.670907079646017,0.288874841972187,4,0.193808176610765,0.0311563020932392,0.07236000029368
0,-13.4402654867257,1.17477876106195,-0.376106194690265,2.7,1.23285398230089,1.17090707964602,0.288874841972187,3.5,0.338245597596858,0.35614049931195,1.44355745604589
1,-19.4402654867257,0.174778761061947,-1.37610619469027,2.8,-0.267146017699115,0.920907079646017,0.00316055625790135,2.83333333333333,0.00291057863352088,-0.000844330018012362,-0.246016658998355
0,-4.44026548672566,-1.82522123893805,2.62389380530973,2.9,-0.0171460176991149,1.67090707964602,-0.282553729456385,2.33333333333333,-0.472121026929059,0.00484467124621011,-0.0286494023611871
0,10.5597345132743,-1.82522123893805,2.62389380530973,3.2,1.98285398230089,0.670907079646017,1.14601769911504,1,0.768871387735922,2.27238575847756,1.33031077462996
0,-12.4402654867257,-0.825221238938053,-0.376106194690265,3.6,0.357853982300885,-1.82909292035398,0.146017699115044,2.5,-0.267079939697705,0.052253015114731,-0.654548185547028
0,6.55973451327434,-0.825221238938053,2.62389380530973,3.5,0.482853982300885,0.920907079646017,0.00316055625790135,1,0.00291057863352088,0.00152608717541365,0.444663650736158
0,5.55973451327434,-2.82522123893805,-1.37610619469027,2.9,0.732853982300885,-0.579092920353983,-0.139696586599241,2.33333333333333,0.0808973042972378,-0.102377199803095,-0.424390552803665
0,15.5597345132743,0.174778761061947,1.62389380530973,3.6,0.607853982300885,-0.329092920353983,0.43173198482933,2,-0.142079939697706,0.262430006265174,-0.200040442184196
1,2.55973451327434,-1.82522123893805,0.623893805309735,4,0.107853982300885,1.67090707964602,-2.71112515802781,1,-4.5300382203551,-0.292405644809416,0.180213982594565
1,-12.4402654867257,-0.825221238938053,1.62389380530973,2.3,0.732853982300885,1.67090707964602,-1.9968394437421,1,-3.33653316346509,-1.46339173836188,1.22453090737333
1,-9.44026548672566,-1.82522123893805,-0.376106194690265,3.6,-0.0171460176991149,-1.32909292035398,0.288874841972187,2,-0.383941507333609,-0.00495305315328415,0.0227886507361578
1,-25.4402654867257,-0.825221238938053,-2.37610619469027,3.3,-0.517146017699115,-0.329092920353983,-0.282553729456385,2.5,0.0929864319837107,0.146121535974402,0.170189093214034
1,5.55973451327434,-0.825221238938053,-0.376106194690265,2.7,-0.892146017699115,0.670907079646017,-0.996839443742099,3.5,-0.668786640076972,0.889326340019914,-0.598547079352337
1,-0.440265486725664,0.174778761061947,0.623893805309735,2.9,-0.392146017699115,0.670907079646017,-0.711125158027813,2.83333333333333,-0.477098903035253,0.278864898806261,-0.263093539529329
1,-14.4402654867257,0.174778761061947,-0.376106194690265,3.6,0.107853982300885,-0.329092920353983,0.146017699115044,2.5,-0.048053391025139,0.0157485903359699,-0.035493982007205
1,11.5597345132743,1.17477876106195,-0.376106194690265,3.3,-0.767146017699115,0.170907079646017,0.146017699115044,2,0.0249554585323831,-0.112016896389694,-0.131110685547028
1,14.5597345132743,2.17477876106195,-1.37610619469027,3.3,-0.0171460176991149,1.42090707964602,0.288874841972187,1.83333333333333,0.410464308089905,-0.00495305315328415,-0.0243628979364083
1,12.5597345132743,-0.825221238938053,-1.37610619469027,4,-0.0171460176991149,1.67090707964602,0.146017699115044,1.33333333333333,0.243982007204949,-0.00250362205341059,-0.0286494023611871
0,9.55973451327434,-0.825221238938053,-0.376106194690265,3.4,-0.392146017699115,-0.329092920353983,0.43173198482933,1.83333333333333,-0.142079939697706,-0.169301978564157,0.129052478169786
1,-18.4402654867257,-0.825221238938053,-1.37610619469027,3.3,-1.76714601769911,0.420907079646017,-1.42541087231353,3.16666666666667,-0.599965527561169,2.51890914659387,-0.743804269617824
1,7.55973451327434,2.17477876106195,0.623893805309735,4.6,-0.767146017699115,0.670907079646017,-2.71112515802781,1,-1.81891306232729,2.07982886846492,-0.514683694396585
0,10.5597345132743,-1.82522123893805,0.623893805309735,3.9,-1.01714601769911,0.170907079646017,-0.139696586599241,1.5,-0.0238751356521933,0.142091826745578,-0.173837455458532
1,-10.4402654867257,1.17477876106195,-0.376106194690265,2.6,0.857853982300885,-0.0790929203539825,0.00316055625790135,2.66666666666667,-0.000249977624380472,0.00271129577212665,-0.0678501766974706
1,6.55973451327434,1.17477876106195,2.62389380530973,3.2,-0.0171460176991149,0.420907079646017,-0.853982300884956,2,-0.359447196334873,0.0146423956457044,-0.0072168802372934
1,18.5597345132743,1.17477876106195,-0.376106194690265,4.2,0.607853982300885,-1.07909292035398,0.288874841972187,2,-0.311722796840562,0.175593723079333,-0.65593092890986
1,-23.4402654867257,-1.82522123893805,-1.37610619469027,2.9,0.607853982300885,-0.0790929203539825,-0.282553729456385,2.83333333333333,0.0223479996196146,-0.17175140966403,-0.048076946608975
0,-2.44026548672566,0.174778761061947,2.62389380530973,3.3,-0.392146017699115,-0.329092920353983,1.0031605562579,1.66666666666667,-0.330133037042838,-0.393385417249365,0.129052478169786
0,7.55973451327434,1.17477876106195,2.62389380530973,4.2,0.357853982300885,-0.0790929203539825,-0.853982300884956,1.16666666666667,0.0675439541076046,-0.305600967186154,-0.0283037165204794
0,-14.4402654867257,1.17477876106195,-0.376106194690265,3.6,1.35785398230089,-1.32909292035398,0.860303413400758,1,-1.14342317610731,1.16816641587326,-1.80471411475057
1,-7.44026548672566,4.17477876106195,-0.376106194690265,3.3,0.482853982300885,-0.329092920353983,-1.56826801517067,1.33333333333333,0.51610590101026,-0.757244456440263,-0.158903827139948
1,-1.44026548672566,-1.82522123893805,-2.37610619469027,4.5,0.607853982300885,1.67090707964602,-0.139696586599241,3,-0.233420015551056,-0.0849151264781894,1.01566752241757
1,7.55973451327434,0.174778761061947,-0.376106194690265,3.1,0.857853982300885,0.670907079646017,0.43173198482933,2.16666666666667,0.289652045131625,0.370363002472506,0.575540310028193
1,-7.44026548672566,0.174778761061947,1.62389380530973,3,0.857853982300885,1.17090707964602,-1.13969658659924,2.33333333333333,-1.33447880189745,-0.977693255428885,1.00446730117864
1,-4.44026548672566,1.17477876106195,0.623893805309735,3.9,-1.76714601769911,1.17090707964602,0.717446270543616,1,0.840062917445152,-1.26783231990423,-2.06916378289216
0,-16.4402654867257,-0.825221238938053,-2.37610619469027,3.3,-1.14214601769911,-1.32909292035398,0.860303413400758,1,-1.14342317610731,-0.982592117628631,1.51801818613439
1,-20.4402654867257,-1.82522123893805,-1.37610619469027,2.2,-1.26714601769911,0.920907079646017,-1.42541087231353,1.66666666666667,-1.31267096371793,1.80620371043711,-1.16692373864437
0,15.5597345132743,-0.825221238938053,2.62389380530973,3.7,0.107853982300885,1.67090707964602,1.28887484197219,1,2.15359009822897,0.139010284394124,0.180213982594565
0,4.55973451327434,-1.82522123893805,-0.376106194690265,3.8,0.232853982300885,-0.329092920353983,-0.711125158027813,1,0.23402625499256,-0.165588324961122,-0.0766305970514528
1,-10.4402654867257,1.17477876106195,2.62389380530973,3.8,-0.767146017699115,-1.32909292035398,-0.139696586599241,2.33333333333333,0.185669744246669,0.107167680095768,1.01960834100164
0,-15.4402654867257,-1.82522123893805,0.623893805309735,4,0.232853982300885,0.670907079646017,0.288874841972187,2,0.193808176610765,0.0672656573397626,0.156223385249432
1,-23.4402654867257,0.174778761061947,-2.37610619469027,3.1,0.607853982300885,-1.07909292035398,-0.853982300884956,2.66666666666667,0.92152625499256,-0.519096542407393,-0.65593092890986
0,13.5597345132743,-1.82522123893805,0.623893805309735,3.6,0.482853982300885,0.170907079646017,-0.425410872313527,2.66666666666667,-0.0727057298367698,-0.20541133381068,0.0825231640104941
1,13.5597345132743,2.17477876106195,-1.37610619469027,5,1.73285398230089,1.17090707964602,-0.853982300884956,1,-0.99993392199859,-1.47982663090297,2.0290109958689
0,-23.4402654867257,-0.825221238938053,-1.37610619469027,5,-0.767146017699115,0.670907079646017,0.288874841972187,1.5,0.193808176610765,-0.221609184632424,-0.514683694396585
